ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,RevLineCr,LowDoc,DisbursementGross,MIS_Status,GrAppv,sector,isFranchise,sameState,backRealEstate,Portion
2012,60,1,2.0,1,1,2,N,N,25000.0,P I F,25000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2012,84,4,2.0,0,4,1,Y,N,257739.0,P I F,150000.0,Information,No Franchise,0,0,0.5
2005,84,3,1.0,0,0,1,Y,N,71951.0,P I F,20000.0,Retail_trade,No Franchise,0,0,0.5
2010,300,108,1.0,32,108,1,N,N,670000.0,P I F,670000.0,Retail_trade,No Franchise,1,1,0.9
2007,84,3,1.0,0,3,1,Y,N,109349.0,P I F,40000.0,Retail_trade,No Franchise,0,0,0.5
2004,48,1,1.0,0,1,1,Y,N,29493.0,P I F,20000.0,Construction,No Franchise,0,0,0.5
2005,60,10,1.0,0,0,2,N,N,70000.0,P I F,70000.0,Accommodation_food_serv,Franchise,0,0,0.85
2009,84,1,1.0,0,1,1,Y,N,10000.0,P I F,10000.0,RE_rental_leasing,No Franchise,0,0,0.5
2005,90,7,1.0,0,0,1,N,N,50000.0,P I F,50000.0,Retail_trade,No Franchise,0,0,0.5
2005,84,2,1.0,0,0,1,N,N,35000.0,P I F,35000.0,Wholesale_trade,No Franchise,0,0,0.5
2004,84,1,1.0,0,1,1,Y,N,95000.0,P I F,80000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2006,84,15,1.0,0,15,1,Y,N,63000.0,P I F,50000.0,Health_care_social_ass,No Franchise,0,0,0.5
2008,84,2,1.0,1,2,2,Y,N,20737.0,P I F,10000.0,Other_no_pub,No Franchise,0,0,0.5
2004,78,3,1.0,0,3,1,Y,N,91006.0,P I F,35000.0,Trans_Ware,No Franchise,0,0,0.5
2005,84,2,1.0,0,2,2,Y,N,25502.0,P I F,20000.0,Educational_services,No Franchise,0,0,0.5
2006,84,1,1.0,2,1,1,Y,N,20000.0,P I F,20000.0,Retail_trade,No Franchise,0,0,0.5
2002,84,1,2.0,1,1,1,Y,N,12000.0,P I F,12000.0,Trans_Ware,No Franchise,0,0,0.5
2005,84,6,1.0,0,3,2,Y,N,97628.0,P I F,50000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2001,180,1,1.0,0,0,2,N,N,585000.0,P I F,585000.0,Accommodation_food_serv,No Franchise,1,0,0.75
2005,24,3,2.0,0,3,1,Y,N,20000.0,P I F,20000.0,Retail_trade,No Franchise,1,0,0.5
2006,84,4,1.0,0,4,1,Y,N,37000.0,P I F,21000.0,Finance_insurance,No Franchise,0,0,0.5
2006,60,43,2.0,0,43,2,Y,N,342800.0,P I F,250000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2010,84,8,1.0,0,8,1,Y,N,42167.0,P I F,20000.0,Other_no_pub,No Franchise,0,0,0.5
2007,84,2,1.0,1,2,1,N,N,50000.0,P I F,50000.0,Finance_insurance,No Franchise,0,0,0.5
2000,12,5,1.0,0,5,1,Y,N,25000.0,P I F,25000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2007,84,1,1.0,0,1,1,N,N,25000.0,P I F,25000.0,Retail_trade,No Franchise,0,0,0.5
2005,84,2,1.0,0,2,1,Y,N,10000.0,P I F,10000.0,RE_rental_leasing,No Franchise,0,0,0.5
2011,84,3,1.0,0,0,1,Y,N,30000.0,P I F,50000.0,Construction,No Franchise,0,0,0.5
2011,84,1,1.0,0,1,1,Y,N,25000.0,P I F,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2007,84,4,2.0,0,4,1,Y,N,105500.0,P I F,30000.0,Construction,No Franchise,0,0,0.5
2005,84,4,1.0,2,4,1,Y,N,37869.0,P I F,30000.0,Retail_trade,No Franchise,0,0,0.5
2005,60,4,1.0,1,4,1,Y,N,123735.0,P I F,35000.0,Health_care_social_ass,No Franchise,0,0,0.5
2007,84,1,2.0,4,1,1,N,N,10000.0,P I F,10000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.85
2010,84,8,1.0,3,11,1,Y,N,78560.0,P I F,50000.0,Wholesale_trade,No Franchise,0,0,0.5
2006,60,12,1.0,0,12,1,Y,N,86977.0,P I F,30000.0,Retail_trade,No Franchise,1,0,0.5
2003,12,4,1.0,0,4,2,Y,N,200000.0,P I F,200000.0,Information,No Franchise,1,0,0.5
2003,12,2,1.0,1,3,2,Y,N,16184.0,P I F,10000.0,Retail_trade,No Franchise,1,0,0.5
2007,84,4,2.0,1,4,1,Y,N,99135.0,P I F,25000.0,Finance_insurance,No Franchise,0,0,0.5
2007,84,5,2.0,0,5,1,Y,N,123003.0,P I F,25000.0,Construction,No Franchise,0,0,0.5
2006,84,1,1.0,0,1,1,Y,N,20000.0,P I F,20000.0,Trans_Ware,No Franchise,0,0,0.5
2008,84,12,2.0,0,12,2,Y,N,51242.0,P I F,20000.0,Accommodation_food_serv,Franchise,0,0,0.5
2008,66,2,2.0,2,2,1,N,N,175000.0,P I F,175000.0,Retail_trade,No Franchise,0,0,0.5
2004,120,12,1.0,0,0,1,N,N,575000.0,P I F,575000.0,Health_care_social_ass,No Franchise,0,0,0.75
2007,84,12,1.0,0,12,1,Y,N,65928.0,P I F,50000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2003,12,15,1.0,0,15,1,Y,N,260000.0,P I F,200000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2004,36,6,1.0,0,6,1,Y,N,20000.0,P I F,20000.0,Retail_trade,No Franchise,0,0,0.5
2003,83,4,1.0,2,4,1,Y,N,55152.0,P I F,50000.0,Wholesale_trade,No Franchise,1,0,0.5
2011,300,10,1.0,0,10,1,N,N,1043000.0,P I F,1043000.0,Accommodation_food_serv,Franchise,1,1,0.75
2010,60,3,1.0,0,3,1,N,N,35100.0,P I F,35100.0,Other_no_pub,No Franchise,1,0,0.85
2004,60,1,1.0,0,0,1,Y,N,10000.0,P I F,10000.0,Information,No Franchise,1,0,0.5
2006,84,6,1.0,0,6,1,Y,N,35618.0,P I F,10000.0,Finance_insurance,No Franchise,1,0,0.5
2002,84,2,2.0,0,0,1,N,N,325500.0,P I F,325500.0,Manufacturing,No Franchise,1,0,0.75
2007,84,1,1.0,0,1,2,Y,N,10000.0,P I F,10000.0,Trans_Ware,No Franchise,0,0,0.5
2007,120,5,1.0,0,5,1,N,N,207000.0,P I F,207000.0,Other_no_pub,No Franchise,0,0,0.75
2001,180,97,1.0,0,0,1,N,N,255200.0,P I F,255200.0,Construction,No Franchise,1,0,0.75
2006,84,1,2.0,1,1,1,Y,N,189000.0,P I F,75000.0,Wholesale_trade,No Franchise,0,0,0.5
2002,60,1,1.0,0,0,1,N,N,456000.0,P I F,456000.0,RE_rental_leasing,No Franchise,1,0,0.75
2003,60,3,1.0,2,3,1,Y,N,14765.0,P I F,10000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2004,84,2,1.0,0,2,1,Y,N,75000.0,P I F,28000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2005,12,21,1.0,0,21,1,Y,N,354999.0,P I F,350000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2005,84,12,2.0,0,0,1,Y,N,10000.0,P I F,10000.0,Construction,No Franchise,0,0,0.5
2010,84,4,1.0,1,5,1,Y,N,54310.0,P I F,25000.0,Construction,No Franchise,0,0,0.5
2009,72,14,1.0,0,14,1,N,N,59400.0,P I F,59400.0,Ag_fores_ﬁshi_hunting,No Franchise,1,0,0.5
2011,84,16,1.0,0,16,1,N,N,400000.0,P I F,400000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.9
2006,84,3,1.0,1,3,1,Y,N,108679.0,P I F,50000.0,Manufacturing,No Franchise,1,0,0.5
2006,84,22,1.0,8,22,2,Y,N,731960.0,P I F,300000.0,Manufacturing,No Franchise,0,0,0.5
2008,84,24,1.0,24,24,1,Y,N,780786.0,P I F,100000.0,Retail_trade,No Franchise,0,0,0.5
2008,84,3,1.0,1,4,1,Y,N,17284.0,P I F,15000.0,Arts_enter_recreation,No Franchise,0,0,0.5
2007,84,8,1.0,0,8,1,Y,N,32500.0,P I F,15000.0,Retail_trade,No Franchise,0,0,0.5
2006,84,13,1.0,0,13,1,Y,N,40000.0,P I F,40000.0,Health_care_social_ass,No Franchise,0,0,0.5
2002,84,12,1.0,3,12,1,Y,N,100970.0,P I F,100000.0,Wholesale_trade,No Franchise,0,0,0.5
2007,84,1,2.0,0,1,1,Y,N,15900.0,P I F,10000.0,Trans_Ware,No Franchise,0,0,0.5
2006,120,5,2.0,0,0,2,N,N,220000.0,P I F,220000.0,Retail_trade,No Franchise,1,0,0.75
2002,288,17,1.0,0,0,1,N,N,375000.0,P I F,375000.0,Health_care_social_ass,No Franchise,0,1,0.75
2007,84,12,2.0,0,12,1,N,N,40000.0,P I F,40000.0,Retail_trade,No Franchise,0,0,0.5
2005,84,30,2.0,0,0,2,Y,N,63575.0,P I F,50000.0,Wholesale_trade,No Franchise,0,0,0.5
2005,84,1,1.0,0,1,1,N,N,7000.0,P I F,7000.0,Manufacturing,No Franchise,0,0,0.5
2006,84,4,1.0,2,6,1,N,N,28984.0,P I F,75000.0,Construction,No Franchise,0,0,0.5
2001,180,4,1.0,0,0,1,N,N,300000.0,P I F,300000.0,Finance_insurance,No Franchise,1,0,0.75
2010,60,2,1.0,2,4,1,N,N,18700.0,P I F,18700.0,Other_no_pub,No Franchise,1,0,0.85
2013,60,4,1.0,1,4,1,N,N,11000.0,P I F,11000.0,Finance_insurance,No Franchise,0,0,0.5
1999,84,1,2.0,0,0,1,N,N,50000.0,P I F,50000.0,Retail_trade,No Franchise,1,0,0.8
2005,84,2,1.0,0,2,1,N,N,25000.0,P I F,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2000,300,2,1.0,0,0,1,N,N,600000.0,P I F,600000.0,Other_no_pub,No Franchise,1,1,0.75
2011,84,15,1.0,0,15,1,Y,N,1200000.0,P I F,1000000.0,Wholesale_trade,No Franchise,0,0,0.5
2005,84,6,1.0,0,6,1,Y,N,24750.0,P I F,20000.0,Retail_trade,No Franchise,0,0,0.5
2002,300,34,2.0,0,0,2,N,N,665000.0,P I F,665000.0,Retail_trade,No Franchise,0,1,0.75
2003,84,3,1.0,1,3,1,Y,N,50440.0,P I F,50000.0,Retail_trade,No Franchise,0,0,0.5
2007,84,6,1.0,0,6,1,N,N,15000.0,P I F,15000.0,Manufacturing,No Franchise,0,0,0.5
2012,120,2,1.0,0,0,1,N,N,69100.0,P I F,69100.0,Trans_Ware,No Franchise,0,0,0.5
2009,12,12,1.0,0,12,2,Y,N,18000.0,P I F,18000.0,Manufacturing,No Franchise,1,0,0.5
2008,60,3,2.0,0,3,1,Y,N,25000.0,P I F,25000.0,Educational_services,Franchise,1,0,0.5
2007,84,6,2.0,1,7,1,Y,N,138461.0,P I F,50000.0,RE_rental_leasing,No Franchise,0,0,0.5
2004,60,2,2.0,2,2,1,Y,N,83578.0,P I F,50000.0,Wholesale_trade,No Franchise,1,0,0.5
2006,120,4,1.0,0,4,1,N,N,41000.0,P I F,41000.0,Accommodation_food_serv,No Franchise,1,0,0.5
2008,36,4,1.0,0,4,1,Y,N,24000.0,P I F,24000.0,Retail_trade,No Franchise,0,0,0.5
2000,300,20,2.0,0,0,2,N,N,1000000.0,P I F,1000000.0,Accommodation_food_serv,Franchise,0,1,0.75
2000,60,1,1.0,0,1,1,Y,N,25000.0,P I F,25000.0,Construction,No Franchise,0,0,0.5
2005,84,1,2.0,0,1,1,Y,N,8911.0,P I F,5000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2014,84,2,2.0,4,2,1,N,N,25000.0,P I F,25000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2007,60,1,1.0,0,1,1,N,N,50000.0,P I F,50000.0,Accommodation_food_serv,No Franchise,1,0,0.5
2006,60,2,2.0,0,0,2,N,N,53392.0,P I F,53392.0,Construction,No Franchise,1,0,0.8499962541204675
2012,84,1,2.0,3,4,1,N,N,50000.0,P I F,50000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2001,180,9,2.0,0,0,2,N,N,390000.0,P I F,390000.0,Wholesale_trade,No Franchise,0,0,0.75
2010,84,7,2.0,0,7,1,Y,N,100000.0,P I F,50000.0,Construction,No Franchise,0,0,0.5
2006,84,1,1.0,0,1,1,Y,N,81080.0,P I F,25000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2003,84,7,1.0,0,7,1,Y,N,50000.0,P I F,50000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2010,240,7,1.0,0,7,2,N,N,350000.0,P I F,350000.0,Prof_scien_and_tech_serv,No Franchise,1,1,0.5
2005,12,6,1.0,2,6,1,Y,N,150000.0,P I F,150000.0,Retail_trade,No Franchise,1,0,0.5
2006,83,5,2.0,2,5,1,N,N,212689.0,P I F,75000.0,Manufacturing,No Franchise,0,0,0.5
2005,24,13,1.0,0,0,1,Y,N,25000.0,P I F,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2003,84,5,1.0,0,5,1,Y,N,135427.0,P I F,35000.0,Retail_trade,No Franchise,0,0,0.5
2010,36,2,1.0,0,2,1,N,N,25000.0,P I F,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2009,84,2,1.0,3,5,1,Y,N,100000.0,P I F,100000.0,Other_no_pub,No Franchise,1,0,0.9
2004,60,3,1.0,1,3,1,Y,N,613170.0,P I F,100000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2005,84,10,1.0,0,10,1,Y,N,33689.0,P I F,25000.0,Health_care_social_ass,No Franchise,0,0,0.5
2007,84,5,1.0,0,5,1,Y,N,145918.0,P I F,50000.0,Information,No Franchise,0,0,0.5
2001,81,1,1.0,0,1,1,Y,N,50306.0,P I F,50000.0,Construction,No Franchise,0,0,0.5
1999,116,2,2.0,0,2,1,Y,N,34500.0,P I F,30000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2002,120,60,2.0,0,0,1,N,N,396100.0,P I F,396100.0,Accommodation_food_serv,No Franchise,0,0,0.75
2006,83,3,2.0,3,0,2,Y,N,10000.0,P I F,10000.0,Other_no_pub,No Franchise,1,0,0.85
2005,84,4,1.0,4,8,1,N,N,4626.0,P I F,13500.0,Other_no_pub,No Franchise,0,0,0.5
2007,84,10,1.0,0,10,1,N,N,50000.0,P I F,50000.0,Accommodation_food_serv,No Franchise,1,0,0.85
2008,45,1,1.0,0,1,2,Y,N,50000.0,P I F,50000.0,Wholesale_trade,No Franchise,1,0,0.85
2010,84,3,1.0,0,3,1,Y,N,72042.0,P I F,50000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2005,47,19,1.0,0,19,1,Y,N,99000.0,P I F,90000.0,Manufacturing,Franchise,1,0,0.5
2006,84,2,1.0,0,2,1,Y,N,16500.0,P I F,12000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2006,84,6,2.0,0,0,1,N,N,238000.0,P I F,238000.0,Wholesale_trade,No Franchise,1,0,0.75
2005,36,2,2.0,0,2,2,Y,N,18000.0,P I F,15000.0,Manufacturing,No Franchise,0,0,0.5
2006,84,6,1.0,0,6,2,N,N,100000.0,P I F,100000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2001,48,1,1.0,1,2,1,Y,N,48607.0,P I F,23100.0,Trans_Ware,No Franchise,0,0,0.5
2002,24,1,2.0,0,1,1,Y,N,12000.0,P I F,12000.0,Retail_trade,No Franchise,0,0,0.5
2004,84,11,1.0,2,11,1,Y,N,56656.0,P I F,50000.0,Construction,No Franchise,0,0,0.5
2001,271,35,1.0,0,0,1,N,N,435000.0,P I F,435000.0,Retail_trade,No Franchise,0,1,0.75
2011,24,67,1.0,100,67,1,Y,N,1056453.0,P I F,1000000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2007,84,2,2.0,0,2,1,Y,N,42752.0,P I F,20000.0,Health_care_social_ass,No Franchise,0,0,0.5
2002,300,8,1.0,0,0,1,N,N,225000.0,P I F,225000.0,RE_rental_leasing,No Franchise,1,1,0.75
2006,60,3,1.0,0,3,1,Y,N,54163.0,P I F,30000.0,Finance_insurance,No Franchise,1,0,0.5
2004,282,9,1.0,0,0,1,N,N,569283.0,P I F,569283.0,Other_no_pub,No Franchise,1,1,0.7499995608511056
2010,48,2,1.0,12,2,1,N,N,486000.0,P I F,486000.0,Information,No Franchise,1,0,0.9
2009,60,1,2.0,0,0,2,N,N,24800.0,P I F,24800.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.9
2005,120,7,1.0,0,0,2,N,N,85000.0,P I F,85000.0,Health_care_social_ass,No Franchise,1,0,0.75
2009,84,1,1.0,0,1,2,Y,N,18600.0,P I F,10000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2007,72,7,1.0,0,0,1,Y,N,37722.0,P I F,25000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2005,117,1,2.0,0,0,1,N,N,795000.0,P I F,795000.0,Other_no_pub,No Franchise,1,0,0.75
2007,60,3,2.0,0,3,2,Y,N,146216.0,P I F,50000.0,Trans_Ware,No Franchise,1,0,0.5
2010,84,6,1.0,0,6,2,Y,N,330000.0,P I F,300000.0,Health_care_social_ass,No Franchise,0,0,0.5
2005,84,1,2.0,1,2,1,N,N,47624.0,P I F,100000.0,Wholesale_trade,No Franchise,0,0,0.5
2005,84,2,2.0,0,2,1,Y,N,235895.0,P I F,100000.0,Retail_trade,No Franchise,0,0,0.5
2006,84,5,1.0,0,5,1,Y,N,38000.0,P I F,38000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2003,246,22,1.0,0,22,1,N,N,435500.0,P I F,435500.0,Accommodation_food_serv,No Franchise,1,1,0.75
2004,24,5,1.0,3,8,1,Y,N,50000.0,P I F,50000.0,Retail_trade,No Franchise,0,0,0.5
2003,84,3,1.0,2,3,1,Y,N,20000.0,P I F,20000.0,Retail_trade,No Franchise,0,0,0.5
2005,180,45,1.0,0,0,1,N,N,770000.0,P I F,770000.0,Manufacturing,No Franchise,1,0,0.75
2004,84,2,1.0,1,2,1,Y,N,32000.0,P I F,22000.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.5
2007,84,18,2.0,0,18,1,N,N,195000.0,P I F,200000.0,Accommodation_food_serv,No Franchise,0,0,0.75
2008,67,2,2.0,3,2,1,N,N,30000.0,P I F,30000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2004,60,25,1.0,0,25,2,Y,N,31439.0,P I F,25000.0,Other_no_pub,No Franchise,1,0,0.5
2006,84,6,1.0,1,6,1,Y,N,90000.0,P I F,50000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2006,60,4,1.0,0,4,1,Y,N,5000.0,P I F,5000.0,Other_no_pub,No Franchise,0,0,0.5
2007,84,5,1.0,0,5,2,Y,N,50000.0,P I F,50000.0,Retail_trade,No Franchise,1,0,0.5
2006,84,2,1.0,0,2,1,Y,N,27750.0,P I F,10000.0,Wholesale_trade,No Franchise,0,0,0.5
2004,84,3,1.0,2,3,1,Y,N,45000.0,P I F,45000.0,Construction,No Franchise,0,0,0.5
2011,120,4,1.0,0,4,1,N,N,515000.0,P I F,515000.0,Finance_insurance,No Franchise,1,0,0.9
2012,24,6,1.0,5,3,1,N,N,50500.0,P I F,50500.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.5
2003,84,5,1.0,0,5,1,Y,N,5000.0,P I F,5000.0,Manufacturing,No Franchise,0,0,0.5
2005,84,6,1.0,0,6,1,Y,N,134024.0,P I F,50000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2008,87,1,2.0,4,1,1,N,N,137300.0,P I F,137300.0,Educational_services,No Franchise,0,0,0.5
2002,82,1,1.0,0,1,1,Y,N,7600.0,P I F,7600.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2005,120,10,1.0,0,0,1,N,N,125000.0,P I F,125000.0,Other_no_pub,No Franchise,1,0,0.75
2005,240,1,1.0,0,0,1,N,N,600000.0,P I F,600000.0,Other_no_pub,No Franchise,0,1,0.75
2000,12,55,1.0,0,0,2,Y,N,500000.0,P I F,500000.0,Manufacturing,No Franchise,1,0,0.9
2004,60,3,1.0,0,0,2,N,N,17500.0,P I F,17500.0,Wholesale_trade,No Franchise,1,0,0.75
2011,119,3,2.0,3,3,1,N,N,278300.0,P I F,278300.0,Other_no_pub,No Franchise,0,0,0.75
2006,300,2,1.0,0,0,1,N,N,146000.0,P I F,146000.0,Other_no_pub,No Franchise,1,1,0.75
2010,84,6,1.0,0,6,1,Y,N,63550.0,P I F,50000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2004,6,5,1.0,0,5,1,Y,N,50366.0,P I F,10000.0,Manufacturing,No Franchise,0,0,0.5
2005,84,3,1.0,0,3,1,Y,N,19729.0,P I F,15000.0,Other_no_pub,No Franchise,0,0,0.5
2005,84,7,1.0,3,7,1,Y,N,30000.0,P I F,30000.0,Arts_enter_recreation,Franchise,0,0,0.5
2003,12,4,1.0,0,0,2,Y,N,200000.0,P I F,200000.0,Wholesale_trade,No Franchise,1,0,0.75
2005,84,7,1.0,0,0,1,N,N,50000.0,P I F,50000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2003,12,4,1.0,0,4,1,Y,N,75000.0,P I F,75000.0,Manufacturing,No Franchise,1,0,0.5
2007,84,6,1.0,4,6,1,N,N,15000.0,P I F,15000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2006,84,5,1.0,0,5,1,N,N,200000.0,P I F,200000.0,Retail_trade,No Franchise,1,0,0.5
2006,66,2,2.0,0,2,2,N,N,63300.0,P I F,95000.0,Retail_trade,No Franchise,0,0,0.5
2008,84,2,1.0,0,2,1,Y,N,42000.0,P I F,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2006,84,4,1.0,0,4,1,Y,N,21405.0,P I F,20000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2003,180,15,1.0,0,0,2,N,N,402000.0,P I F,402000.0,Health_care_social_ass,No Franchise,1,0,0.75
2012,48,3,1.0,1,3,1,N,N,105000.0,P I F,105000.0,Finance_insurance,No Franchise,1,0,0.5
2012,84,14,1.0,8,6,1,N,N,50000.0,P I F,50000.0,Accommodation_food_serv,No Franchise,1,0,0.85
2005,84,5,2.0,0,5,1,Y,N,22002.0,P I F,15000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2006,84,1,2.0,0,0,1,N,N,55000.0,P I F,55000.0,Health_care_social_ass,No Franchise,1,0,0.85
2003,84,14,2.0,0,0,2,N,N,80000.0,P I F,80000.0,Accommodation_food_serv,No Franchise,1,0,0.85
2003,180,8,1.0,0,0,1,N,N,220000.0,P I F,220000.0,Accommodation_food_serv,No Franchise,1,0,0.75
2006,84,2,1.0,0,0,2,N,N,23100.0,P I F,23100.0,Ag_fores_ﬁshi_hunting,No Franchise,0,0,0.85
2005,84,1,1.0,2,3,2,Y,N,30000.0,P I F,30000.0,Arts_enter_recreation,No Franchise,0,0,0.5
2007,66,2,1.0,0,2,1,Y,N,57957.0,P I F,25000.0,Health_care_social_ass,No Franchise,1,0,0.5
2004,60,1,1.0,1,1,1,Y,N,10000.0,P I F,10000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2010,120,1,2.0,2,3,1,N,N,14000.0,P I F,14000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2006,84,1,2.0,0,1,2,Y,N,10000.0,P I F,10000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2006,84,1,1.0,0,1,1,Y,N,25000.0,P I F,25000.0,Other_no_pub,No Franchise,1,0,0.5
2007,120,1,2.0,2,1,1,N,N,100000.0,P I F,100000.0,Manufacturing,No Franchise,0,0,0.5
2002,120,8,1.0,0,0,1,N,N,220000.0,P I F,220000.0,Retail_trade,No Franchise,0,0,0.75
2003,84,2,1.0,0,2,2,Y,N,10000.0,P I F,10000.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.85
2007,84,1,1.0,0,1,2,N,N,112000.0,P I F,112000.0,Other_no_pub,No Franchise,1,0,0.5
2004,60,1,2.0,0,0,2,Y,N,30000.0,P I F,30000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2009,60,1,1.0,14,1,1,N,N,300000.0,P I F,300000.0,Accommodation_food_serv,Franchise,1,0,0.9
2004,87,1,1.0,0,0,1,N,Y,150000.0,P I F,150000.0,Wholesale_trade,No Franchise,1,0,0.85
2011,36,1,1.0,0,1,1,N,N,100000.0,P I F,100000.0,Trans_Ware,No Franchise,0,0,0.5
2003,84,12,1.0,4,16,1,Y,N,68278.0,P I F,50000.0,Manufacturing,No Franchise,0,0,0.5
2008,60,0,1.0,0,0,1,N,N,15100.0,P I F,18000.0,Trans_Ware,No Franchise,1,0,0.5
2007,36,1,1.0,0,1,1,N,N,32000.0,P I F,32000.0,Trans_Ware,No Franchise,1,0,0.5
2005,48,5,1.0,1,5,2,Y,N,30000.0,P I F,30000.0,Retail_trade,No Franchise,1,0,0.5
2009,300,2,1.0,0,2,1,N,N,1237000.0,P I F,1237000.0,Accommodation_food_serv,No Franchise,1,1,0.9
2007,84,5,1.0,1,6,1,Y,N,50000.0,P I F,50000.0,Construction,No Franchise,0,0,0.5
2005,48,12,2.0,0,12,1,N,N,14000.0,P I F,14000.0,Manufacturing,No Franchise,1,0,0.5
2002,84,3,1.0,0,3,1,Y,N,28953.0,P I F,5000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2012,120,1,2.0,0,1,1,N,N,657500.0,P I F,657500.0,Wholesale_trade,No Franchise,0,0,0.75
2007,87,2,1.0,2,0,2,N,N,40000.0,P I F,40000.0,Construction,No Franchise,1,0,0.85
2006,84,13,2.0,2,15,2,N,N,170000.0,P I F,170000.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.75
2009,90,6,1.0,5,11,2,N,N,125000.0,P I F,125000.0,Other_no_pub,No Franchise,0,0,0.5
2007,267,2,2.0,0,0,2,N,N,415000.0,P I F,415000.0,Accommodation_food_serv,No Franchise,1,1,0.75
2005,60,1,1.0,0,1,2,Y,N,56983.0,P I F,50000.0,Construction,No Franchise,0,0,0.5
2005,90,2,2.0,3,2,1,N,N,200000.0,P I F,200000.0,Other_no_pub,Franchise,0,0,0.5
2010,84,2,1.0,1,3,1,Y,N,25000.0,P I F,25000.0,Retail_trade,No Franchise,1,0,0.85
2002,84,10,1.0,0,10,1,Y,N,225000.0,P I F,150000.0,Retail_trade,No Franchise,1,0,0.5
2000,48,60,1.0,0,0,1,N,N,350000.0,P I F,350000.0,Accommodation_food_serv,No Franchise,1,0,0.75
2007,84,2,2.0,4,0,2,Y,N,126762.0,P I F,70000.0,Manufacturing,No Franchise,1,0,0.5
2004,84,4,1.0,0,0,1,N,N,192568.0,P I F,192568.0,Accommodation_food_serv,No Franchise,1,0,0.75
2006,60,3,2.0,0,3,1,N,N,72500.0,P I F,72500.0,Retail_trade,No Franchise,1,0,0.5
2007,84,1,2.0,0,1,1,Y,N,29791.0,P I F,18000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2005,84,4,1.0,0,4,1,Y,N,91875.0,P I F,55000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2003,84,10,1.0,0,10,2,Y,N,56557.0,P I F,50000.0,Educational_services,No Franchise,1,0,0.5
2002,69,2,1.0,2,4,1,Y,N,213144.0,P I F,96300.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
